"Step","pb_4agents_seed3 - 4cover_rate"
"7140000","0.1271"
"7200000","0.1301"
"7260000","0.1152"
"7320000","0.1227"
"7380000","0.1078"
"7440000","0.1252"
"7500000","0.13"
"7560000","0.12919999999999998"
"7620000","0.1218"
"7680000","0.1116"
"7740000","0.1268"
"7800000","0.1231"
"7860000","0.1308"
"7920000","0.1225"
"7980000","0.1323"
"8040000","0.1428"
"8100000","0.12919999999999998"
"8160000","0.1453"
"8220000","0.13910000000000003"
"8280000","0.1535"
"8340000","0.1473"
"8400000","0.16419999999999998"
"8460000","0.1683"
"8520000","0.1599"
"8580000","0.1731"
"8640000","0.1884"
"8700000","0.183"
"8760000","0.1929"
"8820000","0.1939"
"8880000","0.2124"
"8940000","0.197"
"9000000","0.1878"
"9060000","0.2048"
"9120000","0.2015"
"9180000","0.2055"
"9240000","0.2134"
"9300000","0.2108"
"9360000","0.2075"
"9420000","0.2063"
"9480000","0.2224"
"9540000","0.217"
"9600000","0.2238"
"9660000","0.23089999999999997"
"9720000","0.2092"
"9780000","0.2308"
"9840000","0.2378"
"9900000","0.2315"
"9960000","0.2348"
"10020000","0.2403"
"10080000","0.2324"
"10140000","0.2466"
"10200000","0.2323"
"10260000","0.2416"
"10320000","0.2437"
"10380000","0.2333"
"10440000","0.2404"
"10500000","0.2432"
"10560000","0.2451"
"10620000","0.2281"
"10680000","0.2442"
"10740000","0.2484"
"10800000","0.2565"
"10860000","0.2527"
"10920000","0.2481"
"10980000","0.257"
"11040000","0.2525"
"11100000","0.25239999999999996"
"11160000","0.2554"
"11220000","0.25360000000000005"
"11280000","0.2572"
"11340000","0.25820000000000004"
"11400000","0.26239999999999997"
"11460000","0.26330000000000003"
"11520000","0.2759"
"11580000","0.26039999999999996"
"11640000","0.2704"
"11700000","0.2651"
"11760000","0.2636"
"11820000","0.26370000000000005"
"11880000","0.27040000000000003"
"11940000","0.28570000000000007"
"12000000","0.2651"
"12060000","0.2691"
"12120000","0.2726"
"12180000","0.2776"
"12240000","0.27829999999999994"
"12300000","0.2711"
"12360000","0.2778"
"12420000","0.2677"
"12480000","0.2694"
"12540000","0.2651"
"12600000","0.2734"
"12660000","0.2708"
"12720000","0.2794"
"12780000","0.2793"
"12840000","0.2746"
"12900000","0.283"
"12960000","0.279"
"13020000","0.2704"
"13080000","0.283"
"13140000","0.2726"
"13200000","0.2911"
"13260000","0.2787"
"13320000","0.2537"
"13380000","0.2665"
"13440000","0.26789999999999997"
"13500000","0.2793"
"13560000","0.2821"
"13620000","0.284"
"13680000","0.2719"
"13740000","0.29329999999999995"
"13800000","0.2785"
"13860000","0.28"
"13920000","0.2782"
"13980000","0.2747"
"14040000","0.27"
"14100000","0.2744"
"14160000","0.275"
"14220000","0.2938"
"14280000","0.289"
"14340000","0.2829"
"14400000","0.2722"
"14460000","0.2844"
"14520000","0.28920000000000007"
"14580000","0.2849"
"14640000","0.2945"
"14700000","0.29"
"14760000","0.29619999999999996"
"14820000","0.30379999999999996"
"14880000","0.29919999999999997"
"14940000","0.2789"
"15000000","0.2965"
"15060000","0.29760000000000003"
"15120000","0.2975"
"15180000","0.29"
"15240000","0.2918"
"15300000","0.29860000000000003"
"15360000","0.2935"
"15420000","0.296"
"15480000","0.3005"
"15540000","0.3014"
"15600000","0.30269999999999997"
"15660000","0.305"
"15720000","0.2925"
"15780000","0.2948"
"15840000","0.29510000000000003"
"15900000","0.2918"
"15960000","0.3014"
"16020000","0.302"
"16080000","0.30369999999999997"
"16140000","0.3032"
"16200000","0.2975"
"16260000","0.30510000000000004"
"16320000","0.30839999999999995"
"16380000","0.29919999999999997"
"16440000","0.31239999999999996"
"16500000","0.30360000000000004"
"16560000","0.3225"
"16620000","0.3049"
"16680000","0.3"
"16740000","0.31110000000000004"
"16800000","0.30660000000000004"
"16860000","0.31789999999999996"
"16920000","0.3133"
"16980000","0.31160000000000004"
"17040000","0.30779999999999996"
"17100000","0.31439999999999996"
"17160000","0.313"
"17220000","0.305"
"17280000","0.32230000000000003"
"17340000","0.3043"
"17400000","0.32180000000000003"
"17460000","0.31810000000000005"
"17520000","0.3165"
"17580000","0.311"
"17640000","0.3095"
"17700000","0.32439999999999997"
"17760000","0.31139999999999995"
"17820000","0.32480000000000003"
"17880000","0.31839999999999996"
"17940000","0.3115"
"18000000","0.3055"
"18060000","0.31289999999999996"
"18120000","0.32330000000000003"
"18180000","0.3188"
"18240000","0.31980000000000003"
"18300000","0.30670000000000003"
"18360000","0.30310000000000004"
"18420000","0.3316"
"18480000","0.3167"
"18540000","0.3068"
"18600000","0.313"
"18660000","0.3067"
"18720000","0.326"
"18780000","0.316"
"18840000","0.316"
"18900000","0.32639999999999997"
"18960000","0.31810000000000005"
"19020000","0.3295"
"19080000","0.3201"
"19140000","0.328"
"19200000","0.3386"
"19260000","0.3133"
"19320000","0.321"
"19380000","0.314"
"19440000","0.3217"
"19500000","0.3272"
"19560000","0.3255"
"19620000","0.319"
"19680000","0.3216"
"19740000","0.32889999999999997"
"19800000","0.32539999999999997"
"19860000","0.33030000000000004"
"19920000","0.321"
"19980000","0.32780000000000004"
"20040000","0.32280000000000003"
"20100000","0.3235"
"20160000","0.31860000000000005"
"20220000","0.31239999999999996"
"20280000","0.3307"
"20340000","0.333"
"20400000","0.3211"
"20460000","0.3246"
"20520000","0.325"
"20580000","0.32080000000000003"
"20640000","0.3225"
"20700000","0.31729999999999997"
"20760000","0.32239999999999996"
"20820000","0.3235"
"20880000","0.32"
"20940000","0.329"
"21000000","0.3328"
"21060000","0.335"
"21120000","0.3362"
"21180000","0.3355"
"21240000","0.3302"
"21300000","0.3319"
"21360000","0.335"
"21420000","0.323"
"21480000","0.3306"
"21540000","0.32789999999999997"
"21600000","0.3334"
"21660000","0.3237"
"21720000","0.32630000000000003"
"21780000","0.31889999999999996"
"21840000","0.3354"
"21900000","0.3261"
"21960000","0.3195"
"22020000","0.33130000000000004"
"22080000","0.3351"
"22140000","0.3275"
"22200000","0.331"
"22260000","0.3301"
"22320000","0.3206"
"22380000","0.3396"
"22440000","0.3225"
"22500000","0.3353"
"22560000","0.32939999999999997"
"22620000","0.3367"
"22680000","0.3247"
"22740000","0.3401"
"22800000","0.3354"
"22860000","0.3251"
"22920000","0.3255"
"22980000","0.3343"
"23040000","0.3369"
"23100000","0.3281"
"23160000","0.3368"
"23220000","0.3353"
"23280000","0.3386"
"23340000","0.3401"
"23400000","0.3255"
"23460000","0.3463"
"23520000","0.3534"
"23580000","0.3414"
"23640000","0.354"
"23700000","0.3355"
"23760000","0.334"
"23820000","0.3368"
"23880000","0.3332"
"23940000","0.3394"
"24000000","0.33190000000000003"
"24060000","0.352"
"24120000","0.3464"
"24180000","0.3341"
"24240000","0.3447"
"24300000","0.3377"
"24360000","0.3359"
"24420000","0.3389"
"24480000","0.3357"
"24540000","0.3606"
"24600000","0.3384"
"24660000","0.3525"
"24720000","0.3515"
"24780000","0.3365"
"24840000","0.3527"
"24900000","0.3462"
"24960000","0.3479"
"25020000","0.35120000000000007"
"25080000","0.3418"
"25140000","0.3368"
"25200000","0.344"
"25260000","0.3445"
"25320000","0.3419"
"25380000","0.3523"
"25440000","0.348"
"25500000","0.3528"
"25560000","0.3656"
"25620000","0.3476"
"25680000","0.3556"
"25740000","0.3436"
"25800000","0.36"
"25860000","0.3527"
"25920000","0.3426"
"25980000","0.349"
"26040000","0.3461"
"26100000","0.348"
"26160000","0.34620000000000006"
"26220000","0.3447"
"26280000","0.3461"
"26340000","0.359"
"26400000","0.3496"
"26460000","0.3379"
"26520000","0.3501"
"26580000","0.3469"
"26640000","0.354"
"26700000","0.3436"
"26760000","0.34279999999999994"
"26820000","0.35"
"26880000","0.3483"
"26940000","0.3525"
"27000000","0.3486"
"27060000","0.3478"
"27120000","0.35819999999999996"
"27180000","0.3442"
"27240000","0.3543"
"27300000","0.3477"
"27360000","0.33929999999999993"
"27420000","0.3615"
"27480000","0.3445"
"27540000","0.3498"
"27600000","0.3454"
"27660000","0.3505"
"27720000","0.3487"
"27780000","0.3538"
"27840000","0.3517"
"27900000","0.345"
"27960000","0.344"
"28020000","0.355"
"28080000","0.3649"
"28140000","0.35229999999999995"
"28200000","0.3575"
"28260000","0.3555"
"28320000","0.35669999999999996"
"28380000","0.3515"
"28440000","0.3683999999999999"
"28500000","0.3692"
"28560000","0.3443"
"28620000","0.363"
"28680000","0.3537"
"28740000","0.3685"
"28800000","0.3461"
"28860000","0.3539"
"28920000","0.3635"
"28980000","0.3594"
"29040000","0.3455"
"29100000","0.3669"
"29160000","0.3575"
"29220000","0.346"
"29280000","0.3605"
"29340000","0.3715"
"29400000","0.3351"
"29460000","0.35"
"29520000","0.354"
"29580000","0.3607"
"29640000","0.3575"
"29700000","0.3611"
"29760000","0.348"
"29820000","0.363"
"29880000","0.3585"
"29940000","0.36010000000000003"
"30000000","0.3683"
"30060000","0.3648"
"30120000","0.3575"
"30180000","0.3764"
"30240000","0.3674"
"30300000","0.3664"
"30360000","0.35819999999999996"
"30420000","0.35869999999999996"
"30480000","0.3606"
"30540000","0.3579"
"30600000","0.3681"
"30660000","0.356"
"30720000","0.3722"
"30780000","0.3781000000000001"
"30840000","0.3445"
"30900000","0.347"
"30960000","0.3638"
"31020000","0.3474"
"31080000","0.367"
"31140000","0.377"
"31200000","0.3735"
"31260000","0.3717"
"31320000","0.3683"
"31380000","0.369"
"31440000","0.3723999999999999"
"31500000","0.367"
"31560000","0.3675"
"31620000","0.3634"
"31680000","0.3515"
"31740000","0.3665"
"31800000","0.3765"
"31860000","0.3713"
"31920000","0.3697"
"31980000","0.3702"
"32040000","0.3585"
"32100000","0.3705"
"32160000","0.3765"
"32220000","0.369"
"32280000","0.3722"
"32340000","0.3702"
"32400000","0.3545"
"32460000","0.3735"
"32520000","0.3708"
"32580000","0.3695"
"32640000","0.3717"
"32700000","0.3749"
"32760000","0.3606"
"32820000","0.3778"
"32880000","0.3638"
"32940000","0.3781000000000001"
"33000000","0.3752"
"33060000","0.3708"
"33120000","0.387"
"33180000","0.3764"
"33240000","0.3745"
"33300000","0.3599"
"33360000","0.3795"
"33420000","0.3847"
"33480000","0.3745"
"33540000","0.3916"
"33600000","0.3764"
"33660000","0.3805"
"33720000","0.3654"
"33780000","0.3716"
"33840000","0.3759"
"33900000","0.3835"
"33960000","0.379"
"34020000","0.379"
"34080000","0.3698999999999999"
"34140000","0.3625"
"34200000","0.3846"
"34260000","0.38"
"34320000","0.3613"
"34380000","0.3695"
"34440000","0.375"
"34500000","0.3797"
"34560000","0.3789"
"34620000","0.3766000000000001"
"34680000","0.3862"
"34740000","0.3833"
"34800000","0.379"
"34860000","0.4015"
"34920000","0.397"
"34980000","0.3836"
"35040000","0.3893"
"35100000","0.36890000000000006"
"35160000","0.3745"
"35220000","0.3807"
"35280000","0.3917"
"35340000","0.3773"
"35400000","0.3683999999999999"
"35460000","0.3835"
"35520000","0.3901"
"35580000","0.3828"
"35640000","0.381"
"35700000","0.388"
"35760000","0.3803"
"35820000","0.3864"
"35880000","0.3854"
"35940000","0.3935"
"36000000","0.3899"
"36060000","0.3962"
"36120000","0.3935"
"36180000","0.3823"
"36240000","0.4057"
"36300000","0.3799"
"36360000","0.3864"
"36420000","0.3882"
"36480000","0.3876"
"36540000","0.3919"
"36600000","0.4015"
"36660000","0.401"
"36720000","0.3937"
"36780000","0.3821"
"36840000","0.3955"
"36900000","0.3822"
"36960000","0.3992"
"37020000","0.3948"
"37080000","0.3809"
"37140000","0.3722"
"37200000","0.3839"
"37260000","0.397"
"37320000","0.40220000000000006"
"37380000","0.3934"
"37440000","0.3925"
"37500000","0.3993"
"37560000","0.3925"
"37620000","0.3977"
"37680000","0.385"
"37740000","0.3916"
"37800000","0.3927000000000001"
"37860000","0.4098"
"37920000","0.39379999999999993"
"37980000","0.4045"
"38040000","0.388"
"38100000","0.387"
"38160000","0.3925"
"38220000","0.397"
"38280000","0.4"
"38340000","0.3955"
"38400000","0.39920000000000005"
"38460000","0.3896"
"38520000","0.399"
"38580000","0.3855"
"38640000","0.3925"
"38700000","0.405"
"38760000","0.3791000000000001"
"38820000","0.3902"
"38880000","0.3885"
"38940000","0.3861"
"39000000","0.3932"
"39060000","0.3936"
"39120000","0.395"
"39180000","0.389"
"39240000","0.3951"
"39300000","0.39"
"39360000","0.404"
"39420000","0.3845"
"39480000","0.39"
"39540000","0.4093"
"39600000","0.406"
"39660000","0.389"
"39720000","0.387"
"39780000","0.3802"
"39840000","0.3911"
"39900000","0.3945"
"39960000","0.402"
"40020000","0.39979999999999993"
"40080000","0.3886"
"40140000","0.3859"
"40200000","0.3975"
"40260000","0.3964"
"40320000","0.399"
"40380000","0.4"
"40440000","0.3924"
"40500000","0.3835"
"40560000","0.4071"
"40620000","0.3948"
"40680000","0.4071"
"40740000","0.3993"
"40800000","0.4035"
"40860000","0.3995"
"40920000","0.4061"
"40980000","0.4145"
"41040000","0.4029"
"41100000","0.4154"
"41160000","0.3915"
"41220000","0.4006"
"41280000","0.4146"
"41340000","0.3902"
"41400000","0.398"
"41460000","0.3985"
"41520000","0.4116"
"41580000","0.4029"
"41640000","0.4065"
"41700000","0.4115"
"41760000","0.4019"
"41820000","0.4104"
"41880000","0.4077"
"41940000","0.4115"
"42000000","0.419"
"42060000","0.3945"
"42120000","0.3987"
"42180000","0.4017"
"42240000","0.3898"
"42300000","0.3932999999999999"
"42360000","0.404"
"42420000","0.4054"
"42480000","0.416"
"42540000","0.4022"
"42600000","0.4248"
"42660000","0.4094"
"42720000","0.3985"
"42780000","0.4021"
"42840000","0.4069"
"42900000","0.4133"
"42960000","0.401"
"43020000","0.41"
"43080000","0.404"
"43140000","0.4195"
"43200000","0.4134"
"43260000","0.404"
"43320000","0.408"
"43380000","0.4166"
"43440000","0.4091"
"43500000","0.4283"
"43560000","0.4173"
"43620000","0.4239"
"43680000","0.4321"
"43740000","0.4162"
"43800000","0.4141"
"43860000","0.4093"
"43920000","0.41420000000000007"
"43980000","0.4071"
"44040000","0.4173"
"44100000","0.4139"
"44160000","0.4182"
"44220000","0.4239"
"44280000","0.4145"
"44340000","0.4311"
"44400000","0.4155"
"44460000","0.4136"
"44520000","0.4253"
"44580000","0.4122"
"44640000","0.4313999999999999"
"44700000","0.418"
"44760000","0.4202"
"44820000","0.4229"
"44880000","0.4118"
"44940000","0.434"
"45000000","0.4328"
"45060000","0.4238"
"45120000","0.4201"
"45180000","0.4065"
"45240000","0.4206"
"45300000","0.4246"
"45360000","0.4336"
"45420000","0.4305"
"45480000","0.4193"
"45540000","0.4161"
"45600000","0.438"
"45660000","0.4279"
"45720000","0.4264"
"45780000","0.411"
"45840000","0.4379"
"45900000","0.426"
"45960000","0.439"
"46020000","0.4276"
"46080000","0.4279"
"46140000","0.4231"
"46200000","0.4365"
"46260000","0.4215"
"46320000","0.4223"
"46380000","0.446"
"46440000","0.4384"
"46500000","0.4311"
"46560000","0.4412"
"46620000","0.4355"
"46680000","0.4317"
"46740000","0.4376"
"46800000","0.4253"
"46860000","0.4375"
"46920000","0.4294"
"46980000","0.4248"
"47040000","0.4345"
"47100000","0.4312"
"47160000","0.4444"
"47220000","0.4293"
"47280000","0.4265"
"47340000","0.4457"
"47400000","0.4442"
"47460000","0.4499"
"47520000","0.4433"
"47580000","0.4478"
"47640000","0.4358999999999999"
"47700000","0.445"
"47760000","0.4521"
"47820000","0.4608"
"47880000","0.4374"
"47940000","0.4593"
"48000000","0.4518"
"48060000","0.4437"
"48120000","0.4432"
"48180000","0.4525"
"48240000","0.4399"
"48300000","0.4441000000000001"
"48360000","0.4284"
"48420000","0.4417"
"48480000","0.4391000000000001"
"48540000","0.4625"
"48600000","0.4331"
"48660000","0.4433"
"48720000","0.4533"
"48780000","0.4366"
"48840000","0.4495"
"48900000","0.4633"
"48960000","0.4549"
"49020000","0.435"
"49080000","0.4635"
"49140000","0.4536"
"49200000","0.4549"
"49260000","0.4418"
"49320000","0.4481"
"49380000","0.4623"
"49440000","0.4651"
"49500000","0.4509"
"49560000","0.4408"
"49620000","0.4569"
"49680000","0.4532"
"49740000","0.4647"
"49800000","0.4617"
"49860000","0.4625"
"49920000","0.4505"
"49980000","0.4636"
"50040000","0.4629"
"50100000","0.4544"
"50160000","0.4518"
"50220000","0.4617"
"50280000","0.47"
"50340000","0.4705"
"50400000","0.4749"
"50460000","0.4664"
"50520000","0.4599"
"50580000","0.4771"
"50640000","0.46820000000000006"
"50700000","0.4581"
"50760000","0.4604"
"50820000","0.4699"
"50880000","0.4719"
"50940000","0.4751"
"51000000","0.4636"
"51060000","0.4651"
"51120000","0.4626"
"51180000","0.4613"
"51240000","0.473"
"51300000","0.4602"
"51360000","0.4539"
"51420000","0.4585"
"51480000","0.4676"
"51540000","0.4746"
"51600000","0.471"
"51660000","0.4569"
"51720000","0.4712"
"51780000","0.469"
"51840000","0.4534"
"51900000","0.4579"
"51960000","0.4561"
"52020000","0.4778"
"52080000","0.452"
"52140000","0.4663"
"52200000","0.4593"
"52260000","0.46829999999999994"
"52320000","0.4521"
"52380000","0.4645"
"52440000","0.45979999999999993"
"52500000","0.4574"
"52560000","0.4651"
"52620000","0.4668"
"52680000","0.458"
"52740000","0.4405"
"52800000","0.4575"
"52860000","0.442"
"52920000","0.4445"
"52980000","0.4377"
"53040000","0.4396000000000001"
"53100000","0.4505"
"53160000","0.445"
"53220000","0.453"
"53280000","0.4709"
"53340000","0.4558"
"53400000","0.4592"
"53460000","0.46029999999999993"
"53520000","0.45779999999999993"
"53580000","0.4695"
"53640000","0.4618"
"53700000","0.4679"
"53760000","0.467"
"53820000","0.4604"
"53880000","0.4622"
"53940000","0.4682"
"54000000","0.4706"
"54060000","0.47429999999999994"
"54120000","0.4832999999999999"
"54180000","0.4746"
"54240000","0.4679"
"54300000","0.4684"
"54360000","0.4729"
"54420000","0.4645"
"54480000","0.4695"
"54540000","0.4637"
"54600000","0.454"
"54660000","0.4565"
"54720000","0.4613"
"54780000","0.467"
"54840000","0.459"
"54900000","0.4715"
"54960000","0.4615"
"55020000","0.4635"
"55080000","0.4648"
"55140000","0.462"
"55200000","0.4539"
"55260000","0.4569"
"55320000","0.4597"
"55380000","0.4597"
"55440000","0.4465"
"55500000","0.4542"
"55560000","0.4657"
"55620000","0.4565"
"55680000","0.4615"
"55740000","0.4756"
"55800000","0.4625"
"55860000","0.46220000000000006"
"55920000","0.4693"
"55980000","0.459"
"56040000","0.456"
"56100000","0.4605"
"56160000","0.4756"
"56220000","0.4839"
"56280000","0.487"
"56340000","0.4594"
"56400000","0.4583"
"56460000","0.4656"
"56520000","0.468"
"56580000","0.4655"
"56640000","0.4759000000000001"
"56700000","0.4714"
"56760000","0.4738"
"56820000","0.483"
"56880000","0.4564"
"56940000","0.4789"
"57000000","0.4769"
"57060000","0.4749"
"57120000","0.4752"
"57180000","0.4874"
"57240000","0.481"
"57300000","0.4763"
"57360000","0.4968"
"57420000","0.4862"
"57480000","0.4855"
"57540000","0.48120000000000007"
"57600000","0.47720000000000007"
"57660000","0.4943"
"57720000","0.4759"
"57780000","0.4732"
"57840000","0.4797"
"57900000","0.4636"
"57960000","0.4799"
"58020000","0.476"
"58080000","0.4804"
"58140000","0.4671"
"58200000","0.4758"
"58260000","0.4594"
"58320000","0.4643"
"58380000","0.4737"
"58440000","0.4787999999999999"
"58500000","0.483"
"58560000","0.4737"
"58620000","0.4604"
"58680000","0.4642"
"58740000","0.4784"
"58800000","0.4774"
"58860000","0.4737"
"58920000","0.4679"
"58980000","0.459"
"59040000","0.4677"
"59100000","0.4704"
"59160000","0.4778"
"59220000","0.4515"
"59280000","0.467"
"59340000","0.4796"
"59400000","0.4774"
"59460000","0.4733"
"59520000","0.4763"
"59580000","0.4892"
"59640000","0.479"
"59700000","0.4773"
"59760000","0.4612"
"59820000","0.4905"
"59880000","0.4731"
"59940000","0.4763"
"60000000","0.4738"
"60060000","0.493"
"60120000","0.486"
"60180000","0.4809"
"60240000","0.4692"
"60300000","0.4791"
"60360000","0.4741"
"60420000","0.4906"
"60480000","0.4857"
"60540000","0.4719"
"60600000","0.4755"
"60660000","0.478"
"60720000","0.4726"
"60780000","0.4709"
"60840000","0.4793"
"60900000","0.4629"
"60960000","0.4624"
"61020000","0.4785"
"61080000","0.4769"
"61140000","0.4705"
"61200000","0.4761"
"61260000","0.474"
"61320000","0.4863"
"61380000","0.4955"
"61440000","0.4897"
"61500000","0.4822000000000001"
"61560000","0.4924"
"61620000","0.5035"
"61680000","0.4858"
"61740000","0.479"
"61800000","0.4868"
"61860000","0.4673"
"61920000","0.4901"
"61980000","0.4839"
"62040000","0.4882"
"62100000","0.492"
"62160000","0.4832"
"62220000","0.4933999999999999"
"62280000","0.4968"
"62340000","0.4891"
"62400000","0.495"
"62460000","0.4764"
"62520000","0.481"
"62580000","0.5003"
"62640000","0.4851"
"62700000","0.4754"
"62760000","0.4898"
"62820000","0.5034"
"62880000","0.4843"
"62940000","0.4894"
"63000000","0.483"
"63060000","0.4784"
"63120000","0.4839"
"63180000","0.4729"
"63240000","0.476"
"63300000","0.4856"
"63360000","0.4744"
"63420000","0.48590000000000005"
"63480000","0.49230000000000007"
"63540000","0.4947"
"63600000","0.4815"
"63660000","0.4907"
"63720000","0.5013"
"63780000","0.496"
"63840000","0.4957"
"63900000","0.5001"
"63960000","0.4914"
"64020000","0.4987"
"64080000","0.4857"
"64140000","0.4912"
"64200000","0.4842999999999999"
"64260000","0.4995"
"64320000","0.4975"
"64380000","0.4932"
"64440000","0.4835"
"64500000","0.5073"
"64560000","0.4903"
"64620000","0.4987"
"64680000","0.4841"
"64740000","0.4935"
"64800000","0.47120000000000006"
"64860000","0.4909"
"64920000","0.4854"
"64980000","0.4725"
"65040000","0.488"
"65100000","0.4912"
"65160000","0.4978"
"65220000","0.4992"
"65280000","0.4832"
"65340000","0.5008"
"65400000","0.5013"
"65460000","0.4858"
"65520000","0.5077"
"65580000","0.4923"
"65640000","0.5037999999999999"
"65700000","0.5052"
"65760000","0.51"
"65820000","0.51"
"65880000","0.4948999999999999"
"65940000","0.5126000000000001"
"66000000","0.5142"
"66060000","0.5187999999999999"
"66120000","0.5097"
"66180000","0.514"
"66240000","0.5163"
"66300000","0.5177"
"66360000","0.5137"
"66420000","0.5214"
"66480000","0.5043"
"66540000","0.5115"
"66600000","0.5039"
"66660000","0.5193"
"66720000","0.5234"
"66780000","0.5155"
"66840000","0.5193"
"66900000","0.5085"
"66960000","0.5318999999999999"
"67020000","0.519"
"67080000","0.5216000000000001"
"67140000","0.498"
"67200000","0.5162"
"67260000","0.5065"
"67320000","0.5116"
"67380000","0.5022"
"67440000","0.5004"
"67500000","0.513"
"67560000","0.5192"
"67620000","0.5224"
"67680000","0.5075"
"67740000","0.5123"
"67800000","0.5309"
"67860000","0.5107"
"67920000","0.5322"
"67980000","0.5338999999999999"
"68040000","0.5214"
"68100000","0.5192"
"68160000","0.5088"
"68220000","0.5240999999999999"
"68280000","0.5179"
"68340000","0.5315"
"68400000","0.5311"
"68460000","0.5277999999999999"
"68520000","0.5297999999999999"
"68580000","0.5173"
"68640000","0.5274"
"68700000","0.5275"
"68760000","0.5272"
"68820000","0.5112000000000001"
"68880000","0.5274"
"68940000","0.52"
"69000000","0.5323"
"69060000","0.5325"
"69120000","0.5286000000000001"
"69180000","0.5323"
"69240000","0.5157999999999999"
"69300000","0.5177"
"69360000","0.5069"
"69420000","0.5173"
"69480000","0.5219"
"69540000","0.5287999999999999"
"69600000","0.5236000000000001"
"69660000","0.525"
"69720000","0.5314"
"69780000","0.5317000000000001"
"69840000","0.5434"
"69900000","0.5186000000000001"
"69960000","0.5414"
"70020000","0.5371"
"70080000","0.5457000000000001"
"70140000","0.5395"
"70200000","0.5325"
"70260000","0.5331"
"70320000","0.5367000000000001"
"70380000","0.5430999999999999"
"70440000","0.5461"
"70500000","0.5415"
"70560000","0.5471"
"70620000","0.5328999999999999"
"70680000","0.544"
"70740000","0.5490999999999999"
"70800000","0.5485999999999999"
"70860000","0.538"
"70920000","0.5537000000000001"
"70980000","0.5386"
"71040000","0.5475999999999999"
"71100000","0.5411"
"71160000","0.54"
"71220000","0.5419"
"71280000","0.5295"
"71340000","0.5306"
"71400000","0.5464"
"71460000","0.5555"
"71520000","0.5529"
"71580000","0.5411"
"71640000","0.5551"
"71700000","0.5326"
"71760000","0.5607"
"71820000","0.5498999999999999"
"71880000","0.5507000000000001"
"71940000","0.5454000000000001"
"72000000","0.5424000000000001"
"72060000","0.5585"
"72120000","0.555"
"72180000","0.5619"
"72240000","0.5519000000000001"
"72300000","0.57"
"72360000","0.5712"
"72420000","0.5702"
"72480000","0.5574"
"72540000","0.5687000000000001"
"72600000","0.5642"
"72660000","0.5616"
"72720000","0.563"
"72780000","0.5587000000000001"
"72840000","0.5575999999999999"
"72900000","0.572"
"72960000","0.5552"
"73020000","0.5536"
"73080000","0.5526"
"73140000","0.5452"
"73200000","0.5334"
"73260000","0.5526"
"73320000","0.5534000000000001"
"73380000","0.5630999999999999"
"73440000","0.5492"
"73500000","0.5638"
"73560000","0.5425"
"73620000","0.5551"
"73680000","0.5478999999999999"
"73740000","0.562"
